n_packets,node_id,node_addr,time,packet_size
728,2,10.1.2.2,0.698071,128
729,2,10.1.2.2,0.698976,128
730,2,10.1.2.2,0.699229,128
731,2,10.1.2.2,0.700906,128
732,2,10.1.2.2,0.701948,128
733,2,10.1.2.2,0.705635,128
734,2,10.1.2.2,0.706698,128
735,2,10.1.2.2,0.708866,128
736,2,10.1.2.2,0.709333,128
737,2,10.1.2.2,0.709586,128
738,2,10.1.2.2,0.711845,128
739,2,10.1.2.2,0.712474,128
740,2,10.1.2.2,0.712727,128
741,2,10.1.2.2,0.714147,128
742,2,10.1.2.2,0.715739,128
743,2,10.1.2.2,0.716886,128
744,2,10.1.2.2,0.717989,128
745,2,10.1.2.2,0.718241,128
746,2,10.1.2.2,0.719672,128
747,2,10.1.2.2,0.720585,128
748,2,10.1.2.2,0.723106,128
749,2,10.1.2.2,0.723967,128
750,2,10.1.2.2,0.72449,128
751,2,10.1.2.2,0.726423,128
752,2,10.1.2.2,0.727841,128
753,2,10.1.2.2,0.728386,128
754,2,10.1.2.2,0.73014,128
755,2,10.1.2.2,0.730842,128
756,2,10.1.2.2,0.73123,128
757,2,10.1.2.2,0.731483,128
758,2,10.1.2.2,0.732108,128
759,2,10.1.2.2,0.732557,128
760,2,10.1.2.2,0.733184,128
761,2,10.1.2.2,0.733679,128
762,2,10.1.2.2,0.734371,128
763,2,10.1.2.2,0.734623,128
764,2,10.1.2.2,0.735279,128
765,2,10.1.2.2,0.738413,128
766,2,10.1.2.2,0.739607,128
767,2,10.1.2.2,0.740578,128
768,2,10.1.2.2,0.742547,128
769,2,10.1.2.2,0.742816,128
770,2,10.1.2.2,0.743871,128
771,2,10.1.2.2,0.744969,128
772,2,10.1.2.2,0.746703,128
773,2,10.1.2.2,0.747552,128
774,2,10.1.2.2,0.748616,128
775,2,10.1.2.2,0.753816,128
776,2,10.1.2.2,0.756524,128
777,2,10.1.2.2,0.756777,128
778,2,10.1.2.2,0.758667,128
779,2,10.1.2.2,0.759294,128
780,2,10.1.2.2,0.759784,128
781,2,10.1.2.2,0.760851,128
782,2,10.1.2.2,0.761553,128
783,2,10.1.2.2,0.761806,128
784,2,10.1.2.2,0.762169,128
785,2,10.1.2.2,0.763293,128
786,2,10.1.2.2,0.767801,128
787,2,10.1.2.2,0.768054,128
788,2,10.1.2.2,0.768643,128
789,2,10.1.2.2,0.769163,128
790,2,10.1.2.2,0.769416,128
791,2,10.1.2.2,0.769668,128
792,2,10.1.2.2,0.769921,128
793,2,10.1.2.2,0.770174,128
794,2,10.1.2.2,0.770427,128
795,2,10.1.2.2,0.771922,128
796,2,10.1.2.2,0.772174,128
797,2,10.1.2.2,0.774828,128
798,2,10.1.2.2,0.776239,128
799,2,10.1.2.2,0.7814,128
800,2,10.1.2.2,0.781679,128
801,2,10.1.2.2,0.782069,128
802,2,10.1.2.2,0.7831,128
803,2,10.1.2.2,0.783969,128
804,2,10.1.2.2,0.784679,128
805,2,10.1.2.2,0.785247,128
806,2,10.1.2.2,0.787188,128
807,2,10.1.2.2,0.787854,128
808,2,10.1.2.2,0.788107,128
809,2,10.1.2.2,0.78984,128
810,2,10.1.2.2,0.790364,128
811,2,10.1.2.2,0.791649,128
812,2,10.1.2.2,0.792926,128
813,2,10.1.2.2,0.793518,128
814,2,10.1.2.2,0.795876,128
815,2,10.1.2.2,0.797056,128
816,2,10.1.2.2,0.797736,128
817,2,10.1.2.2,0.798705,128
818,2,10.1.2.2,0.799083,128
819,2,10.1.2.2,0.801137,128
820,2,10.1.2.2,0.801901,128
821,2,10.1.2.2,0.802736,128
822,2,10.1.2.2,0.803019,128
823,2,10.1.2.2,0.803682,128
824,2,10.1.2.2,0.804571,128
825,2,10.1.2.2,0.804824,128
826,2,10.1.2.2,0.805077,128
827,2,10.1.2.2,0.80556,128
828,2,10.1.2.2,0.805995,128
829,2,10.1.2.2,0.806248,128
830,2,10.1.2.2,0.807029,128
831,2,10.1.2.2,0.814858,128
832,2,10.1.2.2,0.815756,128
833,2,10.1.2.2,0.816272,128
834,2,10.1.2.2,0.816524,128
835,2,10.1.2.2,0.817941,128
836,2,10.1.2.2,0.818899,128
837,2,10.1.2.2,0.819763,128
838,2,10.1.2.2,0.820966,128
839,2,10.1.2.2,0.821219,128
840,2,10.1.2.2,0.824432,128
841,2,10.1.2.2,0.824848,128
842,2,10.1.2.2,0.825158,128
843,2,10.1.2.2,0.825411,128
844,2,10.1.2.2,0.825664,128
845,2,10.1.2.2,0.825917,128
846,2,10.1.2.2,0.826259,128
847,2,10.1.2.2,0.826839,128
848,2,10.1.2.2,0.827161,128
849,2,10.1.2.2,0.827874,128
850,2,10.1.2.2,0.829085,128
851,2,10.1.2.2,0.830428,128
852,2,10.1.2.2,0.830704,128
853,2,10.1.2.2,0.830997,128
854,2,10.1.2.2,0.83231,128
855,2,10.1.2.2,0.83329,128
856,2,10.1.2.2,0.833911,128
857,2,10.1.2.2,0.83469,128
858,2,10.1.2.2,0.835547,128
859,2,10.1.2.2,0.838718,128
860,2,10.1.2.2,0.840011,128
861,2,10.1.2.2,0.842153,128
862,2,10.1.2.2,0.843831,128
863,2,10.1.2.2,0.844452,128
864,2,10.1.2.2,0.844705,128
865,2,10.1.2.2,0.847177,128
866,2,10.1.2.2,0.847536,128
867,2,10.1.2.2,0.847788,128
868,2,10.1.2.2,0.848135,128
869,2,10.1.2.2,0.848449,128
870,2,10.1.2.2,0.848701,128
871,2,10.1.2.2,0.848954,128
872,2,10.1.2.2,0.849207,128
873,2,10.1.2.2,0.84946,128
874,2,10.1.2.2,0.850347,128
875,2,10.1.2.2,0.8506,128
876,2,10.1.2.2,0.850853,128
877,2,10.1.2.2,0.8517,128
878,2,10.1.2.2,0.851953,128
879,2,10.1.2.2,0.852206,128
880,2,10.1.2.2,0.852459,128
881,2,10.1.2.2,0.85318,128
882,2,10.1.2.2,0.857697,128
883,2,10.1.2.2,0.858227,128
884,2,10.1.2.2,0.858984,128
885,2,10.1.2.2,0.860062,128
886,2,10.1.2.2,0.860315,128
887,2,10.1.2.2,0.860567,128
888,2,10.1.2.2,0.860935,128
889,2,10.1.2.2,0.863578,128
890,2,10.1.2.2,0.864983,128
891,2,10.1.2.2,0.865235,128
892,2,10.1.2.2,0.865488,128
893,2,10.1.2.2,0.865795,128
894,2,10.1.2.2,0.867433,128
895,2,10.1.2.2,0.868236,128
896,2,10.1.2.2,0.869634,128
897,2,10.1.2.2,0.872436,128
898,2,10.1.2.2,0.872968,128
899,2,10.1.2.2,0.873846,128
900,2,10.1.2.2,0.874354,128
901,2,10.1.2.2,0.875789,128
902,2,10.1.2.2,0.876042,128
903,2,10.1.2.2,0.877397,128
904,2,10.1.2.2,0.878613,128
905,2,10.1.2.2,0.878887,128
906,2,10.1.2.2,0.879204,128
907,2,10.1.2.2,0.880079,128
908,2,10.1.2.2,0.881068,128
909,2,10.1.2.2,0.881321,128
910,2,10.1.2.2,0.882715,128
911,2,10.1.2.2,0.883732,128
912,2,10.1.2.2,0.885216,128
913,2,10.1.2.2,0.885683,128
914,2,10.1.2.2,0.885948,128
915,2,10.1.2.2,0.886654,128
916,2,10.1.2.2,0.886945,128
917,2,10.1.2.2,0.887198,128
918,2,10.1.2.2,0.887798,128
919,2,10.1.2.2,0.888051,128
920,2,10.1.2.2,0.889071,128
921,2,10.1.2.2,0.890203,128
922,2,10.1.2.2,0.890456,128
923,2,10.1.2.2,0.891424,128
924,2,10.1.2.2,0.892175,128
925,2,10.1.2.2,0.892795,128
926,2,10.1.2.2,0.893048,128
927,2,10.1.2.2,0.893951,128
928,2,10.1.2.2,0.895494,128
929,2,10.1.2.2,0.898126,128
930,2,10.1.2.2,0.898378,128
931,2,10.1.2.2,0.899626,128
932,2,10.1.2.2,0.899878,128
933,2,10.1.2.2,0.900131,128
934,2,10.1.2.2,0.900831,128
935,2,10.1.2.2,0.902205,128
936,2,10.1.2.2,0.90368,128
937,2,10.1.2.2,0.903933,128
938,2,10.1.2.2,0.905465,128
939,2,10.1.2.2,0.905717,128
940,2,10.1.2.2,0.90597,128
941,2,10.1.2.2,0.906223,128
942,2,10.1.2.2,0.906476,128
943,2,10.1.2.2,0.906729,128
944,2,10.1.2.2,0.906981,128
945,2,10.1.2.2,0.90877,128
946,2,10.1.2.2,0.912783,128
947,2,10.1.2.2,0.913498,128
948,2,10.1.2.2,0.913751,128
949,2,10.1.2.2,0.914168,128
950,2,10.1.2.2,0.914515,128
951,2,10.1.2.2,0.915082,128
952,2,10.1.2.2,0.915376,128
953,2,10.1.2.2,0.916158,128
954,2,10.1.2.2,0.918163,128
955,2,10.1.2.2,0.91924,128
956,2,10.1.2.2,0.91961,128
957,2,10.1.2.2,0.919863,128
958,2,10.1.2.2,0.922781,128
959,2,10.1.2.2,0.923033,128
960,2,10.1.2.2,0.924711,128
961,2,10.1.2.2,0.92596,128
962,2,10.1.2.2,0.926591,128
963,2,10.1.2.2,0.928639,128
964,2,10.1.2.2,0.929837,128
965,2,10.1.2.2,0.93009,128
966,2,10.1.2.2,0.930343,128
967,2,10.1.2.2,0.930595,128
968,2,10.1.2.2,0.931457,128
969,2,10.1.2.2,0.932166,128
970,2,10.1.2.2,0.932936,128
971,2,10.1.2.2,0.93616,128
972,2,10.1.2.2,0.93656,128
973,2,10.1.2.2,0.938035,128
974,2,10.1.2.2,0.938288,128
975,2,10.1.2.2,0.938807,128
976,2,10.1.2.2,0.942152,128
977,2,10.1.2.2,0.942937,128
978,2,10.1.2.2,0.946878,128
979,2,10.1.2.2,0.94713,128
980,2,10.1.2.2,0.948754,128
981,2,10.1.2.2,0.949006,128
982,2,10.1.2.2,0.953404,128
983,2,10.1.2.2,0.954484,128
984,2,10.1.2.2,0.954758,128
985,2,10.1.2.2,0.955015,128
986,2,10.1.2.2,0.956562,128
987,2,10.1.2.2,0.95707,128
988,2,10.1.2.2,0.957369,128
989,2,10.1.2.2,0.958047,128
990,2,10.1.2.2,0.958707,128
991,2,10.1.2.2,0.959574,128
992,2,10.1.2.2,0.959909,128
993,2,10.1.2.2,0.961727,128
994,2,10.1.2.2,0.963202,128
995,2,10.1.2.2,0.963826,128
996,2,10.1.2.2,0.965113,128
997,2,10.1.2.2,0.967257,128
998,2,10.1.2.2,0.967935,128
999,2,10.1.2.2,0.969206,128
1000,2,10.1.2.2,0.969524,128
1001,2,10.1.2.2,0.970644,128
1002,2,10.1.2.2,0.971663,128
1003,2,10.1.2.2,0.97253,128
1004,2,10.1.2.2,0.975213,128
1005,2,10.1.2.2,0.975619,128
1006,2,10.1.2.2,0.976366,128
1007,2,10.1.2.2,0.979452,128
1008,2,10.1.2.2,0.982666,128
1009,2,10.1.2.2,0.983071,128
1010,2,10.1.2.2,0.983393,128
1011,2,10.1.2.2,0.984478,128
1012,2,10.1.2.2,0.984731,128
1013,2,10.1.2.2,0.984983,128
1014,2,10.1.2.2,0.985985,128
1015,2,10.1.2.2,0.987067,128
1016,2,10.1.2.2,0.988465,128
1017,2,10.1.2.2,0.990067,128
1018,2,10.1.2.2,0.990607,128
1019,2,10.1.2.2,0.991206,128
1020,2,10.1.2.2,0.992597,128
1021,2,10.1.2.2,0.99285,128
1022,2,10.1.2.2,0.993452,128
1023,2,10.1.2.2,0.993807,128
1024,2,10.1.2.2,0.994059,128
1025,2,10.1.2.2,0.996489,128
1026,2,10.1.2.2,0.997192,128
1027,2,10.1.2.2,0.999927,128
2224,2,10.1.2.2,2.10449,128
2225,2,10.1.2.2,2.10474,128
2226,2,10.1.2.2,2.105,128
2227,2,10.1.2.2,2.10525,128
2228,2,10.1.2.2,2.1055,128
2229,2,10.1.2.2,2.10612,128
2230,2,10.1.2.2,2.10737,128
2231,2,10.1.2.2,2.10762,128
2232,2,10.1.2.2,2.10787,128
2233,2,10.1.2.2,2.10906,128
2234,2,10.1.2.2,2.10954,128
2235,2,10.1.2.2,2.10979,128
2236,2,10.1.2.2,2.11004,128
2237,2,10.1.2.2,2.11041,128
2238,2,10.1.2.2,2.11066,128
2239,2,10.1.2.2,2.11123,128
2240,2,10.1.2.2,2.11281,128
2241,2,10.1.2.2,2.11307,128
2242,2,10.1.2.2,2.11332,128
2243,2,10.1.2.2,2.11458,128
2244,2,10.1.2.2,2.11483,128
2245,2,10.1.2.2,2.11508,128
2246,2,10.1.2.2,2.11558,128
2247,2,10.1.2.2,2.11591,128
2248,2,10.1.2.2,2.11984,128
2249,2,10.1.2.2,2.12384,128
2250,2,10.1.2.2,2.12435,128
2251,2,10.1.2.2,2.12528,128
2252,2,10.1.2.2,2.12588,128
2253,2,10.1.2.2,2.12645,128
2254,2,10.1.2.2,2.12704,128
2255,2,10.1.2.2,2.12821,128
2256,2,10.1.2.2,2.12846,128
2257,2,10.1.2.2,2.13081,128
2258,2,10.1.2.2,2.13126,128
2259,2,10.1.2.2,2.13167,128
2260,2,10.1.2.2,2.13399,128
2261,2,10.1.2.2,2.13584,128
2262,2,10.1.2.2,2.13629,128
2263,2,10.1.2.2,2.13714,128
2264,2,10.1.2.2,2.13739,128
2265,2,10.1.2.2,2.13765,128
2266,2,10.1.2.2,2.1379,128
2267,2,10.1.2.2,2.13815,128
2268,2,10.1.2.2,2.13841,128
2269,2,10.1.2.2,2.13866,128
2270,2,10.1.2.2,2.13891,128
2271,2,10.1.2.2,2.13991,128
2272,2,10.1.2.2,2.14429,128
2273,2,10.1.2.2,2.14454,128
2274,2,10.1.2.2,2.14479,128
2275,2,10.1.2.2,2.14727,128
2276,2,10.1.2.2,2.15072,128
2277,2,10.1.2.2,2.15175,128
2278,2,10.1.2.2,2.152,128
2279,2,10.1.2.2,2.15294,128
2280,2,10.1.2.2,2.15333,128
2281,2,10.1.2.2,2.15553,128
2282,2,10.1.2.2,2.15699,128
2283,2,10.1.2.2,2.1574,128
2284,2,10.1.2.2,2.16023,128
2285,2,10.1.2.2,2.16166,128
2286,2,10.1.2.2,2.16208,128
2287,2,10.1.2.2,2.1653,128
2288,2,10.1.2.2,2.16563,128
2289,2,10.1.2.2,2.1663,128
2290,2,10.1.2.2,2.16755,128
2291,2,10.1.2.2,2.16813,128
2292,2,10.1.2.2,2.17056,128
2293,2,10.1.2.2,2.17089,128
2294,2,10.1.2.2,2.17249,128
2295,2,10.1.2.2,2.17311,128
2296,2,10.1.2.2,2.17461,128
2297,2,10.1.2.2,2.17492,128
2298,2,10.1.2.2,2.17679,128
2299,2,10.1.2.2,2.1774,128
2300,2,10.1.2.2,2.17832,128
2301,2,10.1.2.2,2.18012,128
2302,2,10.1.2.2,2.18089,128
2303,2,10.1.2.2,2.18114,128
2304,2,10.1.2.2,2.1814,128
2305,2,10.1.2.2,2.18167,128
2306,2,10.1.2.2,2.18244,128
2307,2,10.1.2.2,2.18269,128
2308,2,10.1.2.2,2.18295,128
2309,2,10.1.2.2,2.18424,128
2310,2,10.1.2.2,2.18449,128
2311,2,10.1.2.2,2.18474,128
2312,2,10.1.2.2,2.18852,128
2313,2,10.1.2.2,2.18931,128
2314,2,10.1.2.2,2.18956,128
2315,2,10.1.2.2,2.19141,128
2316,2,10.1.2.2,2.19234,128
2317,2,10.1.2.2,2.19337,128
2318,2,10.1.2.2,2.19362,128
2319,2,10.1.2.2,2.19444,128
2320,2,10.1.2.2,2.1953,128
2321,2,10.1.2.2,2.19669,128
2322,2,10.1.2.2,2.19719,128
2323,2,10.1.2.2,2.19766,128
2324,2,10.1.2.2,2.1994,128
2325,2,10.1.2.2,2.19965,128
2326,2,10.1.2.2,2.19991,128
2327,2,10.1.2.2,2.20364,128
2328,2,10.1.2.2,2.20411,128
2329,2,10.1.2.2,2.20484,128
2330,2,10.1.2.2,2.20822,128
2331,2,10.1.2.2,2.21346,128
2332,2,10.1.2.2,2.21389,128
2333,2,10.1.2.2,2.21414,128
2334,2,10.1.2.2,2.21439,128
2335,2,10.1.2.2,2.21464,128
2336,2,10.1.2.2,2.21505,128
2337,2,10.1.2.2,2.21625,128
2338,2,10.1.2.2,2.2165,128
2339,2,10.1.2.2,2.21695,128
2340,2,10.1.2.2,2.2172,128
2341,2,10.1.2.2,2.21772,128
2342,2,10.1.2.2,2.21877,128
2343,2,10.1.2.2,2.22068,128
2344,2,10.1.2.2,2.22104,128
2345,2,10.1.2.2,2.22332,128
2346,2,10.1.2.2,2.2238,128
2347,2,10.1.2.2,2.22405,128
2348,2,10.1.2.2,2.22447,128
2349,2,10.1.2.2,2.22735,128
2350,2,10.1.2.2,2.2278,128
2351,2,10.1.2.2,2.23005,128
2352,2,10.1.2.2,2.23049,128
2353,2,10.1.2.2,2.23092,128
2354,2,10.1.2.2,2.23145,128
2355,2,10.1.2.2,2.23171,128
2356,2,10.1.2.2,2.23275,128
2357,2,10.1.2.2,2.23374,128
2358,2,10.1.2.2,2.23599,128
2359,2,10.1.2.2,2.23624,128
2360,2,10.1.2.2,2.23777,128
2361,2,10.1.2.2,2.24109,128
2362,2,10.1.2.2,2.24265,128
2363,2,10.1.2.2,2.24398,128
2364,2,10.1.2.2,2.24481,128
2365,2,10.1.2.2,2.24678,128
2366,2,10.1.2.2,2.24718,128
2367,2,10.1.2.2,2.24935,128
2368,2,10.1.2.2,2.24972,128
2369,2,10.1.2.2,2.25004,128
2370,2,10.1.2.2,2.25115,128
2371,2,10.1.2.2,2.25172,128
2372,2,10.1.2.2,2.25198,128
2373,2,10.1.2.2,2.25254,128
2374,2,10.1.2.2,2.25451,128
2375,2,10.1.2.2,2.25477,128
2376,2,10.1.2.2,2.25502,128
2377,2,10.1.2.2,2.25543,128
2378,2,10.1.2.2,2.25623,128
2379,2,10.1.2.2,2.25649,128
2380,2,10.1.2.2,2.25776,128
2381,2,10.1.2.2,2.25863,128
2382,2,10.1.2.2,2.25959,128
2383,2,10.1.2.2,2.26361,128
2384,2,10.1.2.2,2.26439,128
2385,2,10.1.2.2,2.26515,128
2386,2,10.1.2.2,2.26542,128
2387,2,10.1.2.2,2.26833,128
2388,2,10.1.2.2,2.27036,128
2389,2,10.1.2.2,2.27069,128
2390,2,10.1.2.2,2.27094,128
2391,2,10.1.2.2,2.27231,128
2392,2,10.1.2.2,2.2727,128
2393,2,10.1.2.2,2.27296,128
2394,2,10.1.2.2,2.27321,128
2395,2,10.1.2.2,2.2744,128
2396,2,10.1.2.2,2.27496,128
2397,2,10.1.2.2,2.27598,128
2398,2,10.1.2.2,2.27947,128
2399,2,10.1.2.2,2.28421,128
2400,2,10.1.2.2,2.28576,128
2401,2,10.1.2.2,2.28601,128
2402,2,10.1.2.2,2.2866,128
2403,2,10.1.2.2,2.28797,128
2404,2,10.1.2.2,2.2897,128
2405,2,10.1.2.2,2.29061,128
2406,2,10.1.2.2,2.29122,128
2407,2,10.1.2.2,2.29147,128
2408,2,10.1.2.2,2.29218,128
2409,2,10.1.2.2,2.29243,128
2410,2,10.1.2.2,2.29336,128
2411,2,10.1.2.2,2.29547,128
2412,2,10.1.2.2,2.29659,128
2413,2,10.1.2.2,2.297,128
2414,2,10.1.2.2,2.30027,128
2415,2,10.1.2.2,2.30154,128
2416,2,10.1.2.2,2.30647,128
2417,2,10.1.2.2,2.30692,128
2418,2,10.1.2.2,2.30873,128
2419,2,10.1.2.2,2.30947,128
2420,2,10.1.2.2,2.30979,128
2421,2,10.1.2.2,2.31062,128
2422,2,10.1.2.2,2.31158,128
2423,2,10.1.2.2,2.31278,128
2424,2,10.1.2.2,2.31606,128
2425,2,10.1.2.2,2.32053,128
2426,2,10.1.2.2,2.32132,128
2427,2,10.1.2.2,2.32242,128
2428,2,10.1.2.2,2.32287,128
2429,2,10.1.2.2,2.32355,128
2430,2,10.1.2.2,2.32592,128
2431,2,10.1.2.2,2.32618,128
2432,2,10.1.2.2,2.32643,128
2433,2,10.1.2.2,2.32731,128
2434,2,10.1.2.2,2.32782,128
2435,2,10.1.2.2,2.32878,128
2436,2,10.1.2.2,2.32908,128
2437,2,10.1.2.2,2.33312,128
2438,2,10.1.2.2,2.3337,128
2439,2,10.1.2.2,2.33395,128
2440,2,10.1.2.2,2.33523,128
2441,2,10.1.2.2,2.33564,128
2442,2,10.1.2.2,2.3359,128
2443,2,10.1.2.2,2.33731,128
2444,2,10.1.2.2,2.33756,128
2445,2,10.1.2.2,2.33816,128
2446,2,10.1.2.2,2.33983,128
2447,2,10.1.2.2,2.34055,128
2448,2,10.1.2.2,2.34376,128
2449,2,10.1.2.2,2.3441,128
2450,2,10.1.2.2,2.34474,128
2451,2,10.1.2.2,2.34519,128
2452,2,10.1.2.2,2.34645,128
2453,2,10.1.2.2,2.34696,128
2454,2,10.1.2.2,2.34721,128
2455,2,10.1.2.2,2.34747,128
2456,2,10.1.2.2,2.35331,128
2457,2,10.1.2.2,2.35358,128
2458,2,10.1.2.2,2.35383,128
2459,2,10.1.2.2,2.35409,128
2460,2,10.1.2.2,2.35475,128
2461,2,10.1.2.2,2.35544,128
2462,2,10.1.2.2,2.35717,128
2463,2,10.1.2.2,2.35743,128
2464,2,10.1.2.2,2.36047,128
2465,2,10.1.2.2,2.36135,128
2466,2,10.1.2.2,2.36178,128
2467,2,10.1.2.2,2.36203,128
2468,2,10.1.2.2,2.3635,128
2469,2,10.1.2.2,2.36412,128
2470,2,10.1.2.2,2.36496,128
2471,2,10.1.2.2,2.36521,128
2472,2,10.1.2.2,2.3658,128
2473,2,10.1.2.2,2.36656,128
2474,2,10.1.2.2,2.36681,128
2475,2,10.1.2.2,2.36707,128
2476,2,10.1.2.2,2.37027,128
2477,2,10.1.2.2,2.37052,128
2478,2,10.1.2.2,2.37178,128
2479,2,10.1.2.2,2.37231,128
2480,2,10.1.2.2,2.37336,128
2481,2,10.1.2.2,2.37476,128
2482,2,10.1.2.2,2.37501,128
2483,2,10.1.2.2,2.37541,128
2484,2,10.1.2.2,2.37607,128
2485,2,10.1.2.2,2.37806,128
2486,2,10.1.2.2,2.37959,128
2487,2,10.1.2.2,2.38099,128
2488,2,10.1.2.2,2.38221,128
2489,2,10.1.2.2,2.38288,128
2490,2,10.1.2.2,2.3846,128
2491,2,10.1.2.2,2.38542,128
2492,2,10.1.2.2,2.38709,128
2493,2,10.1.2.2,2.3876,128
2494,2,10.1.2.2,2.39022,128
2495,2,10.1.2.2,2.39193,128
2496,2,10.1.2.2,2.39393,128
2497,2,10.1.2.2,2.3952,128
2498,2,10.1.2.2,2.39545,128
2499,2,10.1.2.2,2.39721,128
2500,2,10.1.2.2,2.39865,128
2501,2,10.1.2.2,2.39934,128
2502,2,10.1.2.2,2.39972,128
2503,2,10.1.2.2,2.40016,128
2504,2,10.1.2.2,2.40074,128
2505,2,10.1.2.2,2.40158,128
2506,2,10.1.2.2,2.40414,128
2507,2,10.1.2.2,2.40527,128
2508,2,10.1.2.2,2.40553,128
2509,2,10.1.2.2,2.4066,128
2510,2,10.1.2.2,2.4075,128
2511,2,10.1.2.2,2.40809,128
2512,2,10.1.2.2,2.40881,128
2513,2,10.1.2.2,2.40948,128
2514,2,10.1.2.2,2.41008,128
2515,2,10.1.2.2,2.41165,128
2516,2,10.1.2.2,2.4131,128
2517,2,10.1.2.2,2.41335,128
2518,2,10.1.2.2,2.41361,128
2519,2,10.1.2.2,2.41452,128
2520,2,10.1.2.2,2.41509,128
2521,2,10.1.2.2,2.41535,128
2522,2,10.1.2.2,2.41563,128
2523,2,10.1.2.2,2.41596,128
2524,2,10.1.2.2,2.41622,128
2525,2,10.1.2.2,2.41647,128
2526,2,10.1.2.2,2.41718,128
2527,2,10.1.2.2,2.41817,128
2528,2,10.1.2.2,2.41927,128
2529,2,10.1.2.2,2.42298,128
2530,2,10.1.2.2,2.42362,128
2531,2,10.1.2.2,2.42759,128
2532,2,10.1.2.2,2.4283,128
2533,2,10.1.2.2,2.42867,128
2534,2,10.1.2.2,2.43101,128
2535,2,10.1.2.2,2.43194,128
2536,2,10.1.2.2,2.4329,128
2537,2,10.1.2.2,2.43534,128
2538,2,10.1.2.2,2.4358,128
2539,2,10.1.2.2,2.43886,128
2540,2,10.1.2.2,2.43917,128
2541,2,10.1.2.2,2.4397,128
2542,2,10.1.2.2,2.44006,128
2543,2,10.1.2.2,2.44113,128
2544,2,10.1.2.2,2.44263,128
2545,2,10.1.2.2,2.44288,128
2546,2,10.1.2.2,2.44314,128
2547,2,10.1.2.2,2.44339,128
2548,2,10.1.2.2,2.44364,128
2549,2,10.1.2.2,2.44464,128
2550,2,10.1.2.2,2.44496,128
2551,2,10.1.2.2,2.446,128
2552,2,10.1.2.2,2.44688,128
2553,2,10.1.2.2,2.44831,128
2554,2,10.1.2.2,2.44954,128
2555,2,10.1.2.2,2.45018,128
2556,2,10.1.2.2,2.4512,128
2557,2,10.1.2.2,2.45206,128
2558,2,10.1.2.2,2.45267,128
2559,2,10.1.2.2,2.45293,128
2560,2,10.1.2.2,2.45397,128
2561,2,10.1.2.2,2.45422,128
2562,2,10.1.2.2,2.45534,128
2563,2,10.1.2.2,2.45564,128
2564,2,10.1.2.2,2.45778,128
2565,2,10.1.2.2,2.45803,128
2566,2,10.1.2.2,2.45829,128
2567,2,10.1.2.2,2.45902,128
2568,2,10.1.2.2,2.45943,128
2569,2,10.1.2.2,2.45968,128
2570,2,10.1.2.2,2.45994,128
2571,2,10.1.2.2,2.46156,128
2572,2,10.1.2.2,2.46181,128
2573,2,10.1.2.2,2.46361,128
2574,2,10.1.2.2,2.46389,128
2575,2,10.1.2.2,2.46416,128
2576,2,10.1.2.2,2.46442,128
2577,2,10.1.2.2,2.46535,128
2578,2,10.1.2.2,2.46591,128
2579,2,10.1.2.2,2.46692,128
2580,2,10.1.2.2,2.46793,128
2581,2,10.1.2.2,2.46902,128
2582,2,10.1.2.2,2.46984,128
2583,2,10.1.2.2,2.47219,128
2584,2,10.1.2.2,2.47244,128
2585,2,10.1.2.2,2.47275,128
2586,2,10.1.2.2,2.47355,128
2587,2,10.1.2.2,2.47443,128
2588,2,10.1.2.2,2.47509,128
2589,2,10.1.2.2,2.47647,128
2590,2,10.1.2.2,2.47726,128
2591,2,10.1.2.2,2.47972,128
2592,2,10.1.2.2,2.48019,128
2593,2,10.1.2.2,2.48071,128
2594,2,10.1.2.2,2.48096,128
2595,2,10.1.2.2,2.48183,128
2596,2,10.1.2.2,2.48538,128
2597,2,10.1.2.2,2.487,128
2598,2,10.1.2.2,2.48844,128
2599,2,10.1.2.2,2.48869,128
2600,2,10.1.2.2,2.48894,128
2601,2,10.1.2.2,2.4892,128
2602,2,10.1.2.2,2.48945,128
2603,2,10.1.2.2,2.49157,128
2604,2,10.1.2.2,2.49186,128
2605,2,10.1.2.2,2.49245,128
2606,2,10.1.2.2,2.49311,128
2607,2,10.1.2.2,2.4966,128
2608,2,10.1.2.2,2.49698,128
2609,2,10.1.2.2,2.49764,128
2610,2,10.1.2.2,2.49789,128
2611,2,10.1.2.2,2.49814,128
2612,2,10.1.2.2,2.50202,128
2613,2,10.1.2.2,2.50507,128
2614,2,10.1.2.2,2.50532,128
2615,2,10.1.2.2,2.50602,128
2616,2,10.1.2.2,2.50707,128
2617,2,10.1.2.2,2.50782,128
2618,2,10.1.2.2,2.50836,128
2619,2,10.1.2.2,2.50861,128
2620,2,10.1.2.2,2.50887,128
2621,2,10.1.2.2,2.50961,128
2622,2,10.1.2.2,2.51096,128
2623,2,10.1.2.2,2.51167,128
2624,2,10.1.2.2,2.51192,128
2625,2,10.1.2.2,2.5124,128
2626,2,10.1.2.2,2.51273,128
2627,2,10.1.2.2,2.51385,128
2628,2,10.1.2.2,2.51716,128
2629,2,10.1.2.2,2.51753,128
2630,2,10.1.2.2,2.51845,128
2631,2,10.1.2.2,2.52152,128
2632,2,10.1.2.2,2.52183,128
2633,2,10.1.2.2,2.52209,128
2634,2,10.1.2.2,2.52245,128
2635,2,10.1.2.2,2.52299,128
